user_id,image_id,file_name,width,height,category,style,rating,season,occasion
user_99,025499,025499.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_99,025499,025499.jpg,468,702,trousers,trousers,5,summer,casual
user_0,025500,025500.jpg,640,960,skirt,skirt,5,summer,casual
user_1,025501,025501.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_1,025501,025501.jpg,468,702,skirt,skirt,5,summer,casual
user_2,025502,025502.jpg,640,960,skirt,skirt,5,summer,casual
user_2,025502,025502.jpg,640,960,long sleeve outwear,long sleeve outwear,5,summer,casual
user_3,025503,025503.jpg,640,960,skirt,skirt,5,summer,casual
user_3,025503,025503.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_4,025504,025504.jpg,468,702,skirt,skirt,5,summer,casual
user_4,025504,025504.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_5,025505,025505.jpg,800,1200,trousers,trousers,5,summer,casual
user_5,025505,025505.jpg,800,1200,short sleeve top,short sleeve top,5,summer,casual
user_6,025506,025506.jpg,800,1200,trousers,trousers,5,summer,casual
user_6,025506,025506.jpg,800,1200,short sleeve top,short sleeve top,5,summer,casual
user_7,025507,025507.jpg,468,702,trousers,trousers,5,summer,casual
user_7,025507,025507.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_8,025508,025508.jpg,647,644,shorts,shorts,5,summer,casual
user_8,025508,025508.jpg,647,644,short sleeve top,short sleeve top,5,summer,casual
user_9,025509,025509.jpg,642,645,shorts,shorts,5,summer,casual
user_10,025510,025510.jpg,643,645,short sleeve top,short sleeve top,5,summer,casual
user_10,025510,025510.jpg,643,645,shorts,shorts,5,summer,casual
user_11,025511,025511.jpg,644,646,shorts,shorts,5,summer,casual
user_11,025511,025511.jpg,644,646,short sleeve top,short sleeve top,5,summer,casual
user_12,025512,025512.jpg,468,702,shorts,shorts,5,summer,casual
user_12,025512,025512.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_13,025513,025513.jpg,643,645,shorts,shorts,5,summer,casual
user_13,025513,025513.jpg,643,645,short sleeve top,short sleeve top,5,summer,casual
user_14,025514,025514.jpg,640,710,skirt,skirt,5,summer,casual
user_14,025514,025514.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_15,025515,025515.jpg,750,511,skirt,skirt,5,summer,casual
user_15,025515,025515.jpg,750,511,short sleeve top,short sleeve top,5,summer,casual
user_16,025516,025516.jpg,750,1195,skirt,skirt,5,summer,casual
user_16,025516,025516.jpg,750,1195,short sleeve top,short sleeve top,5,summer,casual
user_17,025517,025517.jpg,640,710,skirt,skirt,5,summer,casual
user_17,025517,025517.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_18,025518,025518.jpg,750,551,skirt,skirt,5,summer,casual
user_18,025518,025518.jpg,750,551,short sleeve top,short sleeve top,5,summer,casual
user_19,025519,025519.jpg,640,710,skirt,skirt,5,summer,casual
user_19,025519,025519.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_20,025520,025520.jpg,640,710,skirt,skirt,5,summer,casual
user_20,025520,025520.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_21,025521,025521.jpg,640,710,skirt,skirt,5,summer,casual
user_21,025521,025521.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_22,025522,025522.jpg,750,1109,skirt,skirt,5,summer,casual
user_22,025522,025522.jpg,750,1109,short sleeve top,short sleeve top,5,summer,casual
user_23,025523,025523.jpg,880,1320,skirt,skirt,5,summer,casual
user_23,025523,025523.jpg,880,1320,short sleeve top,short sleeve top,5,summer,casual
user_24,025524,025524.jpg,750,497,skirt,skirt,5,summer,casual
user_24,025524,025524.jpg,750,497,short sleeve top,short sleeve top,5,summer,casual
user_25,025525,025525.jpg,468,702,skirt,skirt,5,summer,casual
user_25,025525,025525.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_26,025526,025526.jpg,468,702,skirt,skirt,5,summer,casual
user_26,025526,025526.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_27,025527,025527.jpg,750,537,skirt,skirt,5,summer,casual
user_27,025527,025527.jpg,750,537,short sleeve top,short sleeve top,5,summer,casual
user_28,025528,025528.jpg,750,1131,skirt,skirt,5,summer,casual
user_28,025528,025528.jpg,750,1131,short sleeve top,short sleeve top,5,summer,casual
user_29,025529,025529.jpg,750,1208,skirt,skirt,5,summer,casual
user_29,025529,025529.jpg,750,1208,short sleeve top,short sleeve top,5,summer,casual
user_30,025530,025530.jpg,750,1022,skirt,skirt,5,summer,casual
user_30,025530,025530.jpg,750,1022,short sleeve top,short sleeve top,5,summer,casual
user_31,025531,025531.jpg,640,710,skirt,skirt,5,summer,casual
user_31,025531,025531.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_32,025532,025532.jpg,640,710,skirt,skirt,5,summer,casual
user_32,025532,025532.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_33,025533,025533.jpg,640,710,skirt,skirt,5,summer,casual
user_33,025533,025533.jpg,640,710,short sleeve top,short sleeve top,5,summer,casual
user_34,025534,025534.jpg,750,1263,skirt,skirt,5,summer,casual
user_34,025534,025534.jpg,750,1263,short sleeve top,short sleeve top,5,summer,casual
user_35,025535,025535.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_36,025536,025536.jpg,750,537,short sleeve dress,short sleeve dress,5,summer,casual
user_37,025537,025537.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_38,025538,025538.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_39,025539,025539.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_40,025540,025540.jpg,750,566,short sleeve dress,short sleeve dress,5,summer,casual
user_40,025540,025540.jpg,750,566,short sleeve dress,short sleeve dress,5,summer,casual
user_41,025541,025541.jpg,640,634,vest,vest,5,summer,casual
user_41,025541,025541.jpg,640,634,skirt,skirt,5,summer,casual
user_42,025542,025542.jpg,640,636,vest,vest,5,summer,casual
user_42,025542,025542.jpg,640,636,skirt,skirt,5,summer,casual
user_43,025543,025543.jpg,640,640,vest,vest,5,summer,casual
user_43,025543,025543.jpg,640,640,skirt,skirt,5,summer,casual
user_44,025544,025544.jpg,640,626,vest,vest,5,summer,casual
user_44,025544,025544.jpg,640,626,skirt,skirt,5,summer,casual
user_45,025545,025545.jpg,468,702,vest,vest,5,summer,casual
user_45,025545,025545.jpg,468,702,skirt,skirt,5,summer,casual
user_46,025546,025546.jpg,640,636,vest,vest,5,summer,casual
user_46,025546,025546.jpg,640,636,skirt,skirt,5,summer,casual
user_47,025547,025547.jpg,640,627,vest,vest,5,summer,casual
user_47,025547,025547.jpg,640,627,skirt,skirt,5,summer,casual
user_48,025548,025548.jpg,640,637,vest,vest,5,summer,casual
user_48,025548,025548.jpg,640,637,skirt,skirt,5,summer,casual
user_49,025549,025549.jpg,468,702,vest,vest,5,summer,casual
user_49,025549,025549.jpg,468,702,skirt,skirt,5,summer,casual
user_50,025550,025550.jpg,640,627,vest,vest,5,summer,casual
user_50,025550,025550.jpg,640,627,skirt,skirt,5,summer,casual
user_51,025551,025551.jpg,640,640,vest,vest,5,summer,casual
user_51,025551,025551.jpg,640,640,skirt,skirt,5,summer,casual
user_52,025552,025552.jpg,640,637,vest,vest,5,summer,casual
user_52,025552,025552.jpg,640,637,skirt,skirt,5,summer,casual
user_53,025553,025553.jpg,643,574,short sleeve dress,short sleeve dress,5,summer,casual
user_54,025554,025554.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_55,025555,025555.jpg,643,525,short sleeve dress,short sleeve dress,5,summer,casual
user_56,025556,025556.jpg,643,505,short sleeve dress,short sleeve dress,5,summer,casual
user_57,025557,025557.jpg,643,410,short sleeve dress,short sleeve dress,5,summer,casual
user_58,025558,025558.jpg,643,444,short sleeve dress,short sleeve dress,5,summer,casual
user_59,025559,025559.jpg,752,1083,trousers,trousers,5,summer,casual
user_59,025559,025559.jpg,752,1083,long sleeve outwear,long sleeve outwear,5,summer,casual
user_60,025560,025560.jpg,752,1136,long sleeve top,long sleeve top,5,summer,casual
user_60,025560,025560.jpg,752,1136,trousers,trousers,5,summer,casual
user_61,025561,025561.jpg,752,1018,trousers,trousers,5,summer,casual
user_61,025561,025561.jpg,752,1018,long sleeve outwear,long sleeve outwear,5,summer,casual
user_62,025562,025562.jpg,752,1104,trousers,trousers,5,summer,casual
user_62,025562,025562.jpg,752,1104,long sleeve outwear,long sleeve outwear,5,summer,casual
user_63,025563,025563.jpg,752,1163,trousers,trousers,5,summer,casual
user_63,025563,025563.jpg,752,1163,long sleeve outwear,long sleeve outwear,5,summer,casual
user_64,025564,025564.jpg,752,1084,trousers,trousers,5,summer,casual
user_64,025564,025564.jpg,752,1084,long sleeve outwear,long sleeve outwear,5,summer,casual
user_65,025565,025565.jpg,752,1085,trousers,trousers,5,summer,casual
user_65,025565,025565.jpg,752,1085,long sleeve outwear,long sleeve outwear,5,summer,casual
user_66,025566,025566.jpg,752,908,trousers,trousers,5,summer,casual
user_66,025566,025566.jpg,752,908,long sleeve outwear,long sleeve outwear,5,summer,casual
user_67,025567,025567.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_68,025568,025568.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_69,025569,025569.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_70,025570,025570.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_70,025570,025570.jpg,468,702,trousers,trousers,5,summer,casual
user_71,025571,025571.jpg,790,600,trousers,trousers,5,summer,casual
user_71,025571,025571.jpg,790,600,long sleeve dress,long sleeve dress,5,summer,casual
user_72,025572,025572.jpg,468,702,trousers,trousers,5,summer,casual
user_72,025572,025572.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_73,025573,025573.jpg,790,808,trousers,trousers,5,summer,casual
user_73,025573,025573.jpg,790,808,long sleeve dress,long sleeve dress,5,summer,casual
user_74,025574,025574.jpg,640,960,trousers,trousers,5,summer,casual
user_74,025574,025574.jpg,640,960,long sleeve dress,long sleeve dress,5,summer,casual
user_75,025575,025575.jpg,790,752,trousers,trousers,5,summer,casual
user_75,025575,025575.jpg,790,752,long sleeve dress,long sleeve dress,5,summer,casual
user_76,025576,025576.jpg,790,904,trousers,trousers,5,summer,casual
user_76,025576,025576.jpg,790,904,long sleeve dress,long sleeve dress,5,summer,casual
user_77,025577,025577.jpg,790,726,trousers,trousers,5,summer,casual
user_77,025577,025577.jpg,790,726,long sleeve dress,long sleeve dress,5,summer,casual
user_78,025578,025578.jpg,880,625,long sleeve top,long sleeve top,5,summer,casual
user_79,025579,025579.jpg,741,756,trousers,trousers,5,summer,casual
user_79,025579,025579.jpg,741,756,long sleeve top,long sleeve top,5,summer,casual
user_80,025580,025580.jpg,834,587,trousers,trousers,5,summer,casual
user_80,025580,025580.jpg,834,587,long sleeve top,long sleeve top,5,summer,casual
user_81,025581,025581.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_82,025582,025582.jpg,880,605,shorts,shorts,5,summer,casual
user_82,025582,025582.jpg,880,605,long sleeve top,long sleeve top,5,summer,casual
user_83,025583,025583.jpg,880,1235,skirt,skirt,5,summer,casual
user_83,025583,025583.jpg,880,1235,long sleeve top,long sleeve top,5,summer,casual
user_84,025584,025584.jpg,880,980,skirt,skirt,5,summer,casual
user_84,025584,025584.jpg,880,980,long sleeve top,long sleeve top,5,summer,casual
user_85,025585,025585.jpg,468,702,skirt,skirt,5,summer,casual
user_85,025585,025585.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_86,025586,025586.jpg,720,960,trousers,trousers,5,summer,casual
user_86,025586,025586.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_87,025587,025587.jpg,720,960,trousers,trousers,5,summer,casual
user_87,025587,025587.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_88,025588,025588.jpg,720,960,trousers,trousers,5,summer,casual
user_88,025588,025588.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_89,025589,025589.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_90,025590,025590.jpg,720,960,trousers,trousers,5,summer,casual
user_90,025590,025590.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_91,025591,025591.jpg,720,960,trousers,trousers,5,summer,casual
user_91,025591,025591.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_92,025592,025592.jpg,720,960,trousers,trousers,5,summer,casual
user_92,025592,025592.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_93,025593,025593.jpg,880,660,trousers,trousers,5,summer,casual
user_93,025593,025593.jpg,880,660,short sleeve top,short sleeve top,5,summer,casual
user_94,025594,025594.jpg,880,660,short sleeve top,short sleeve top,5,summer,casual
user_95,025595,025595.jpg,468,702,trousers,trousers,5,summer,casual
user_95,025595,025595.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_96,025596,025596.jpg,720,960,trousers,trousers,5,summer,casual
user_96,025596,025596.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_97,025597,025597.jpg,468,702,trousers,trousers,5,summer,casual
user_97,025597,025597.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_98,025598,025598.jpg,640,960,trousers,trousers,5,summer,casual
user_98,025598,025598.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_99,025599,025599.jpg,720,960,trousers,trousers,5,summer,casual
user_99,025599,025599.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_0,025600,025600.jpg,720,960,trousers,trousers,5,summer,casual
user_0,025600,025600.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_1,025601,025601.jpg,720,960,trousers,trousers,5,summer,casual
user_1,025601,025601.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_2,025602,025602.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_3,025603,025603.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_4,025604,025604.jpg,720,960,trousers,trousers,5,summer,casual
user_4,025604,025604.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_5,025605,025605.jpg,468,702,trousers,trousers,5,summer,casual
user_5,025605,025605.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_6,025606,025606.jpg,720,960,trousers,trousers,5,summer,casual
user_6,025606,025606.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_7,025607,025607.jpg,720,960,trousers,trousers,5,summer,casual
user_7,025607,025607.jpg,720,960,short sleeve top,short sleeve top,5,summer,casual
user_8,025608,025608.jpg,657,672,trousers,trousers,5,summer,casual
user_8,025608,025608.jpg,657,672,short sleeve top,short sleeve top,5,summer,casual
user_9,025609,025609.jpg,700,700,short sleeve dress,short sleeve dress,5,summer,casual
user_10,025610,025610.jpg,700,700,short sleeve dress,short sleeve dress,5,summer,casual
user_11,025611,025611.jpg,700,700,short sleeve dress,short sleeve dress,5,summer,casual
user_12,025612,025612.jpg,700,700,short sleeve dress,short sleeve dress,5,summer,casual
user_13,025613,025613.jpg,700,700,short sleeve dress,short sleeve dress,5,summer,casual
user_14,025614,025614.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_15,025615,025615.jpg,700,700,short sleeve dress,short sleeve dress,5,summer,casual
user_16,025616,025616.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_17,025617,025617.jpg,450,600,vest dress,vest dress,5,summer,casual
user_18,025618,025618.jpg,468,702,vest dress,vest dress,5,summer,casual
user_19,025619,025619.jpg,468,702,vest dress,vest dress,5,summer,casual
user_20,025620,025620.jpg,450,600,vest dress,vest dress,5,summer,casual
user_21,025621,025621.jpg,450,600,vest dress,vest dress,5,summer,casual
user_22,025622,025622.jpg,450,600,vest dress,vest dress,5,summer,casual
user_23,025623,025623.jpg,647,599,long sleeve dress,long sleeve dress,5,summer,casual
user_24,025624,025624.jpg,640,641,long sleeve dress,long sleeve dress,5,summer,casual
user_25,025625,025625.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_26,025626,025626.jpg,640,642,long sleeve dress,long sleeve dress,5,summer,casual
user_27,025627,025627.jpg,640,641,long sleeve dress,long sleeve dress,5,summer,casual
user_28,025628,025628.jpg,640,643,long sleeve dress,long sleeve dress,5,summer,casual
user_29,025629,025629.jpg,640,640,long sleeve dress,long sleeve dress,5,summer,casual
user_30,025630,025630.jpg,640,960,vest dress,vest dress,5,summer,casual
user_31,025631,025631.jpg,640,960,vest dress,vest dress,5,summer,casual
user_32,025632,025632.jpg,468,702,vest dress,vest dress,5,summer,casual
user_33,025633,025633.jpg,640,960,vest dress,vest dress,5,summer,casual
user_34,025634,025634.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_34,025634,025634.jpg,468,702,skirt,skirt,5,summer,casual
user_35,025635,025635.jpg,646,432,short sleeve top,short sleeve top,5,summer,casual
user_35,025635,025635.jpg,646,432,skirt,skirt,5,summer,casual
user_36,025636,025636.jpg,656,446,short sleeve top,short sleeve top,5,summer,casual
user_36,025636,025636.jpg,656,446,skirt,skirt,5,summer,casual
user_37,025637,025637.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_37,025637,025637.jpg,468,702,skirt,skirt,5,summer,casual
user_38,025638,025638.jpg,643,446,short sleeve top,short sleeve top,5,summer,casual
user_38,025638,025638.jpg,643,446,skirt,skirt,5,summer,casual
user_39,025639,025639.jpg,644,438,short sleeve top,short sleeve top,5,summer,casual
user_39,025639,025639.jpg,644,438,skirt,skirt,5,summer,casual
user_40,025640,025640.jpg,651,436,short sleeve top,short sleeve top,5,summer,casual
user_40,025640,025640.jpg,651,436,skirt,skirt,5,summer,casual
user_41,025641,025641.jpg,648,442,short sleeve top,short sleeve top,5,summer,casual
user_41,025641,025641.jpg,648,442,skirt,skirt,5,summer,casual
user_42,025642,025642.jpg,640,799,skirt,skirt,5,summer,casual
user_42,025642,025642.jpg,640,799,long sleeve top,long sleeve top,5,summer,casual
user_43,025643,025643.jpg,640,978,skirt,skirt,5,summer,casual
user_43,025643,025643.jpg,640,978,long sleeve top,long sleeve top,5,summer,casual
user_44,025644,025644.jpg,468,702,skirt,skirt,5,summer,casual
user_44,025644,025644.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_45,025645,025645.jpg,640,960,skirt,skirt,5,summer,casual
user_45,025645,025645.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_46,025646,025646.jpg,640,977,skirt,skirt,5,summer,casual
user_46,025646,025646.jpg,640,977,long sleeve top,long sleeve top,5,summer,casual
user_47,025647,025647.jpg,468,702,skirt,skirt,5,summer,casual
user_47,025647,025647.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_48,025648,025648.jpg,468,702,skirt,skirt,5,summer,casual
user_48,025648,025648.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_49,025649,025649.jpg,640,973,skirt,skirt,5,summer,casual
user_49,025649,025649.jpg,640,973,long sleeve top,long sleeve top,5,summer,casual
user_50,025650,025650.jpg,468,702,skirt,skirt,5,summer,casual
user_50,025650,025650.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_51,025651,025651.jpg,640,963,skirt,skirt,5,summer,casual
user_51,025651,025651.jpg,640,963,long sleeve top,long sleeve top,5,summer,casual
user_52,025652,025652.jpg,640,969,long sleeve dress,long sleeve dress,5,summer,casual
user_53,025653,025653.jpg,640,950,long sleeve dress,long sleeve dress,5,summer,casual
user_54,025654,025654.jpg,640,978,long sleeve dress,long sleeve dress,5,summer,casual
user_55,025655,025655.jpg,640,980,long sleeve dress,long sleeve dress,5,summer,casual
user_56,025656,025656.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_57,025657,025657.jpg,669,1014,long sleeve dress,long sleeve dress,5,summer,casual
user_58,025658,025658.jpg,640,970,long sleeve dress,long sleeve dress,5,summer,casual
user_59,025659,025659.jpg,640,949,long sleeve dress,long sleeve dress,5,summer,casual
user_60,025660,025660.jpg,640,952,long sleeve dress,long sleeve dress,5,summer,casual
user_61,025661,025661.jpg,700,990,long sleeve outwear,long sleeve outwear,5,summer,casual
user_61,025661,025661.jpg,700,990,shorts,shorts,5,summer,casual
user_62,025662,025662.jpg,700,1064,long sleeve outwear,long sleeve outwear,5,summer,casual
user_62,025662,025662.jpg,700,1064,shorts,shorts,5,summer,casual
user_63,025663,025663.jpg,700,926,long sleeve outwear,long sleeve outwear,5,summer,casual
user_63,025663,025663.jpg,700,926,shorts,shorts,5,summer,casual
user_64,025664,025664.jpg,700,1003,long sleeve top,long sleeve top,5,summer,casual
user_64,025664,025664.jpg,700,1003,shorts,shorts,5,summer,casual
user_65,025665,025665.jpg,468,702,shorts,shorts,5,summer,casual
user_66,025666,025666.jpg,700,999,long sleeve top,long sleeve top,5,summer,casual
user_66,025666,025666.jpg,700,999,shorts,shorts,5,summer,casual
user_67,025667,025667.jpg,700,925,long sleeve top,long sleeve top,5,summer,casual
user_67,025667,025667.jpg,700,925,shorts,shorts,5,summer,casual
user_68,025668,025668.jpg,700,916,long sleeve outwear,long sleeve outwear,5,summer,casual
user_68,025668,025668.jpg,700,916,shorts,shorts,5,summer,casual
user_69,025669,025669.jpg,750,1000,skirt,skirt,5,summer,casual
user_69,025669,025669.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_70,025670,025670.jpg,750,1000,skirt,skirt,5,summer,casual
user_70,025670,025670.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_71,025671,025671.jpg,750,1000,skirt,skirt,5,summer,casual
user_71,025671,025671.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_72,025672,025672.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_73,025673,025673.jpg,750,1166,skirt,skirt,5,summer,casual
user_73,025673,025673.jpg,750,1166,short sleeve top,short sleeve top,5,summer,casual
user_74,025674,025674.jpg,750,1000,skirt,skirt,5,summer,casual
user_74,025674,025674.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_75,025675,025675.jpg,750,1000,skirt,skirt,5,summer,casual
user_75,025675,025675.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_76,025676,025676.jpg,750,1000,skirt,skirt,5,summer,casual
user_76,025676,025676.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_77,025677,025677.jpg,750,1000,skirt,skirt,5,summer,casual
user_77,025677,025677.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_78,025678,025678.jpg,468,702,skirt,skirt,5,summer,casual
user_78,025678,025678.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_79,025679,025679.jpg,750,1000,skirt,skirt,5,summer,casual
user_79,025679,025679.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_80,025680,025680.jpg,750,1000,short sleeve top,short sleeve top,5,summer,casual
user_81,025681,025681.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_82,025682,025682.jpg,640,960,long sleeve dress,long sleeve dress,5,summer,casual
user_83,025683,025683.jpg,640,960,long sleeve dress,long sleeve dress,5,summer,casual
user_84,025684,025684.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_85,025685,025685.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_86,025686,025686.jpg,700,465,long sleeve dress,long sleeve dress,5,summer,casual
user_87,025687,025687.jpg,640,960,long sleeve dress,long sleeve dress,5,summer,casual
user_88,025688,025688.jpg,640,960,long sleeve dress,long sleeve dress,5,summer,casual
user_89,025689,025689.jpg,640,724,skirt,skirt,5,summer,casual
user_89,025689,025689.jpg,640,724,short sleeve top,short sleeve top,5,summer,casual
user_90,025690,025690.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_90,025690,025690.jpg,468,702,skirt,skirt,5,summer,casual
user_91,025691,025691.jpg,640,698,short sleeve top,short sleeve top,5,summer,casual
user_91,025691,025691.jpg,640,698,skirt,skirt,5,summer,casual
user_92,025692,025692.jpg,720,480,long sleeve dress,long sleeve dress,5,summer,casual
user_93,025693,025693.jpg,720,480,long sleeve dress,long sleeve dress,5,summer,casual
user_94,025694,025694.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_95,025695,025695.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_96,025696,025696.jpg,720,480,long sleeve dress,long sleeve dress,5,summer,casual
user_97,025697,025697.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_98,025698,025698.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_99,025699,025699.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_0,025700,025700.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_1,025701,025701.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_2,025702,025702.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_3,025703,025703.jpg,468,702,long sleeve dress,long sleeve dress,5,summer,casual
user_4,025704,025704.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_5,025705,025705.jpg,720,1080,long sleeve dress,long sleeve dress,5,summer,casual
user_6,025706,025706.jpg,468,702,vest,vest,5,summer,casual
user_7,025707,025707.jpg,880,1018,trousers,trousers,5,summer,casual
user_7,025707,025707.jpg,880,1018,vest,vest,5,summer,casual
user_8,025708,025708.jpg,468,702,vest,vest,5,summer,casual
user_9,025709,025709.jpg,880,1004,skirt,skirt,5,summer,casual
user_9,025709,025709.jpg,880,1004,vest,vest,5,summer,casual
user_10,025710,025710.jpg,880,985,skirt,skirt,5,summer,casual
user_10,025710,025710.jpg,880,985,vest,vest,5,summer,casual
user_11,025711,025711.jpg,880,998,shorts,shorts,5,summer,casual
user_11,025711,025711.jpg,880,998,vest,vest,5,summer,casual
user_11,025711,025711.jpg,880,998,vest,vest,5,summer,casual
user_11,025711,025711.jpg,880,998,skirt,skirt,5,summer,casual
user_12,025712,025712.jpg,468,702,skirt,skirt,5,summer,casual
user_12,025712,025712.jpg,468,702,vest,vest,5,summer,casual
user_13,025713,025713.jpg,468,702,vest,vest,5,summer,casual
user_14,025714,025714.jpg,468,702,trousers,trousers,5,summer,casual
user_14,025714,025714.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_15,025715,025715.jpg,800,800,trousers,trousers,5,summer,casual
user_15,025715,025715.jpg,800,800,short sleeve top,short sleeve top,5,summer,casual
user_16,025716,025716.jpg,468,702,trousers,trousers,5,summer,casual
user_16,025716,025716.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_17,025717,025717.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_17,025717,025717.jpg,468,702,trousers,trousers,5,summer,casual
user_18,025718,025718.jpg,498,746,long sleeve outwear,long sleeve outwear,5,summer,casual
user_18,025718,025718.jpg,498,746,trousers,trousers,5,summer,casual
user_19,025719,025719.jpg,498,744,long sleeve outwear,long sleeve outwear,5,summer,casual
user_19,025719,025719.jpg,498,744,trousers,trousers,5,summer,casual
user_20,025720,025720.jpg,498,742,trousers,trousers,5,summer,casual
user_21,025721,025721.jpg,498,744,long sleeve outwear,long sleeve outwear,5,summer,casual
user_21,025721,025721.jpg,498,744,trousers,trousers,5,summer,casual
user_22,025722,025722.jpg,498,747,long sleeve outwear,long sleeve outwear,5,summer,casual
user_22,025722,025722.jpg,498,747,trousers,trousers,5,summer,casual
user_23,025723,025723.jpg,498,741,long sleeve outwear,long sleeve outwear,5,summer,casual
user_23,025723,025723.jpg,498,741,trousers,trousers,5,summer,casual
user_24,025724,025724.jpg,500,700,trousers,trousers,5,summer,casual
user_24,025724,025724.jpg,500,700,long sleeve top,long sleeve top,5,summer,casual
